mission name,datetime,"initial pos (x,y)",mission duration (s),pipeline found,time searching pipeline (s),distance inspected (m),mean reaction time (s)
suave bt,01-Jul-2025-00-43-53,"(-17.0, 2.8)",250,True,117,33.6140403747559,0.0903712505
suave bt,01-Jul-2025-00-49-14,"(-16.99, 2.8)",250,True,116,36.1136627197266,0.021151488
suave bt,01-Jul-2025-00-54-36,"(-17.0, 2.8)",250,True,51,54.6134452819824,0.083924335
suave bt,01-Jul-2025-00-59-57,"(-16.99, 2.85)",250,True,54,56.1142807006836,0.0137847375
suave bt,01-Jul-2025-01-05-18,"(-17.0, 2.8)",250,True,52,54.113166809082,0.01578351
suave bt,01-Jul-2025-01-10-40,"(-16.99, 3.19)",250,True,119,35.6137390136719,0.0211026635
suave bt,01-Jul-2025-01-16-01,"(-16.99, 3.17)",250,True,120,35.1138153076172,0.0185046235
suave bt,01-Jul-2025-01-21-21,"(-16.99, 3.15)",250,True,118,35.6137390136719,0.016492308
suave bt,01-Jul-2025-01-26-42,"(-16.99, 3.15)",250,True,118,35.1138153076172,0.0280431115
suave bt,01-Jul-2025-01-32-03,"(-17.0, 3.15)",250,True,116,36.1136627197266,0.019568008
suave bt,01-Jul-2025-01-37-26,"(-17.0, 3.28)",250,True,70,51.6118507385254,0.0715213995
suave bt,01-Jul-2025-01-42-48,"(-17.0, 3.28)",250,True,70,49.6121559143066,0.1395006805
suave bt,01-Jul-2025-01-48-09,"(-16.99, 3.33)",250,True,118,35.6137390136719,0.071333047
suave bt,01-Jul-2025-01-53-29,"(-16.99, 3.28)",250,True,118,35.6137390136719,0.1255635365
suave bt,01-Jul-2025-01-58-50,"(-16.99, 3.28)",250,True,129,32.1142692565918,0.0657749045
suave bt,01-Jul-2025-02-04-11,"(-17.0, 2.55)",250,True,48,58.1156730651856,0.0597525905
suave bt,01-Jul-2025-02-09-35,"(-17.0, 2.55)",250,True,48,58.1156730651856,0.0533847435
suave bt,01-Jul-2025-02-14-55,"(-17.0, 2.55)",250,True,50,57.1151161193848,0.04463365
suave bt,01-Jul-2025-02-20-16,"(-16.99, 2.6)",250,True,49,56.114559173584,0.0552456825
suave bt,01-Jul-2025-02-25-37,"(-17.0, 2.55)",250,True,48,57.6153945922852,0.0509504235
suave bt,01-Jul-2025-02-30-58,"(-16.99, 3.35)",250,True,117,36.1136627197266,0.156798822
suave bt,01-Jul-2025-02-36-19,"(-16.99, 3.32)",250,True,117,36.6135902404785,0.008039915
suave bt,01-Jul-2025-02-41-40,"(-17.0, 3.31)",250,True,122,35.1137390136719,0.010881992
suave bt,01-Jul-2025-02-47-03,"(-17.0, 3.31)",250,True,123,34.6136627197266,0.009142462
suave bt,01-Jul-2025-02-52-25,"(-17.0, 3.31)",250,True,124,35.1135902404785,0.0115169125
suave bt,01-Jul-2025-02-57-45,"(-17.0, 3.16)",250,True,117,36.1136627197266,0.008506463
suave bt,01-Jul-2025-03-03-05,"(-16.99, 3.21)",250,True,118,35.6137390136719,0.0835856135
suave bt,01-Jul-2025-03-08-26,"(-17.0, 3.17)",250,True,117,36.1136627197266,0.146262067
suave bt,01-Jul-2025-03-13-46,"(-17.0, 3.17)",250,True,118,36.1136627197266,0.0101841305
suave bt,01-Jul-2025-03-19-08,"(-16.99, 3.17)",250,True,118,35.6137390136719,0.0836647635
