mission name,datetime,"initial pos (x,y)",mission duration (s),pipeline found,time searching pipeline (s),distance inspected (m),mean reaction time (s)
suave_extended bt,06-Jul-2025-06-40-01,"(-17.0, 2.8)",250,True,45,26.6125717163086,0.3096287894
suave_extended bt,06-Jul-2025-06-45-23,"(-17.0, 2.8)",250,True,44,27.1125717163086,0.2773117552
suave_extended bt,06-Jul-2025-06-50-44,"(-16.99, 2.84)",250,True,45,27.1125717163086,0.2815753116
suave_extended bt,06-Jul-2025-06-56-05,"(-17.0, 2.8)",250,True,44,27.1125717163086,0.2779758012
suave_extended bt,06-Jul-2025-07-01-25,"(-16.99, 2.8)",250,True,47,26.1120147705078,0.3066095974
suave_extended bt,06-Jul-2025-07-06-46,"(-17.0, 3.15)",250,True,119,7.5,0.2633283285
suave_extended bt,06-Jul-2025-07-12-07,"(-17.0, 3.15)",250,True,118,8.76092338562012,0.242350652666667
suave_extended bt,06-Jul-2025-07-17-29,"(-17.0, 3.15)",250,True,120,7.5,0.264075058833333
suave_extended bt,06-Jul-2025-07-22-50,"(-17.0, 3.15)",250,True,120,7.5,0.243223189166667
suave_extended bt,06-Jul-2025-07-28-12,"(-16.99, 3.19)",250,True,118,8.89138507843018,0.262341005666667
suave_extended bt,06-Jul-2025-07-33-33,"(-16.99, 3.32)",250,True,131,10.5,0.231300106
suave_extended bt,06-Jul-2025-07-38-54,"(-17.0, 3.28)",250,True,124,7.5,0.214335837714286
suave_extended bt,06-Jul-2025-07-44-16,"(-17.0, 3.28)",250,True,129,9,0.211650836285714
suave_extended bt,06-Jul-2025-07-49-37,"(-16.99, 3.32)",250,True,119,8.28277015686035,0.231115793428571
suave_extended bt,06-Jul-2025-07-54-58,"(-17.0, 3.28)",250,True,72,2.47877192497253,0.294572339
suave_extended bt,06-Jul-2025-08-00-20,"(-17.0, 2.55)",250,True,119,8.89138507843018,0.249633398857143
suave_extended bt,06-Jul-2025-08-05-41,"(-17.0, 2.55)",250,True,124,7.5,0.237493662428571
suave_extended bt,06-Jul-2025-08-11-02,"(-16.99, 2.55)",250,True,117,8.26092338562012,0.250843315714286
suave_extended bt,06-Jul-2025-08-16-23,"(-17.0, 2.55)",250,True,109,6.76092338562012,0.254024639166667
suave_extended bt,06-Jul-2025-08-21-44,"(-17.0, 2.55)",250,True,123,8.76092338562012,0.247805751142857
suave_extended bt,06-Jul-2025-08-27-05,"(-16.99, 3.35)",250,True,114,8.76092338562012,0.248049962666667
suave_extended bt,06-Jul-2025-08-32-25,"(-17.0, 3.31)",250,True,112,7.76092338562012,0.242850816666667
suave_extended bt,06-Jul-2025-08-37-47,"(-16.99, 3.32)",250,True,112,9.30461692810059,0.249390048666667
suave_extended bt,06-Jul-2025-08-43-07,"(-16.99, 3.31)",250,True,113,8.76092338562012,0.2442794125
suave_extended bt,06-Jul-2025-08-48-27,"(-17.0, 3.31)",250,True,113,8.28277015686035,0.244437229166667
suave_extended bt,06-Jul-2025-08-53-49,"(-16.99, 3.17)",250,True,50,25.1114597320557,0.2715016128
suave_extended bt,06-Jul-2025-08-59-10,"(-17.0, 3.17)",250,True,61,21.6095123291016,0.23943227
suave_extended bt,06-Jul-2025-09-04-31,"(-16.99, 3.2)",250,True,60,22.109790802002,0.239802368166667
suave_extended bt,06-Jul-2025-09-09-52,"(-17.0, 3.16)",250,True,68,19.9132308959961,0.262779779666667
suave_extended bt,06-Jul-2025-09-15-13,"(-16.99, 3.2)",250,True,133,11,0.1981414055
,,,,AVERAGE,97.4333333333333,13.1588152805964,0.253062002505714
,,,,STD,32.5138520435928,7.97925455892538,0.0255291992062591
