mission name,datetime,"initial pos (x,y)",mission duration (s),pipeline found,time searching pipeline (s),distance inspected (m),mean reaction time (s)
suave suave_planta,02-Jul-2025-19-32-12,"(-17.0, 2.8)",251,True,50,38.1137390136719,3.44234423833333
suave suave_planta,02-Jul-2025-19-37-46,"(-17.0, 2.8)",251,True,51,43.6128349304199,3.99441380533333
suave suave_planta,02-Jul-2025-19-43-19,"(-16.99, 2.83)",251,True,52,43.6128349304199,4.093211406
suave suave_planta,02-Jul-2025-19-48-52,"(-16.99, 2.83)",251,False,251,0,9.75262724114286
suave suave_planta,02-Jul-2025-19-54-19,"(-16.99, 2.8)",254,True,69,19.4132308959961,2.77339398833333
suave suave_planta,02-Jul-2025-19-59-51,"(-17.0, 3.15)",251,True,82,35.1143455505371,11.4200755126
suave suave_planta,02-Jul-2025-20-05-27,"(-17.0, 3.14)",254,True,82,36.1141929626465,12.9992674535
suave suave_planta,02-Jul-2025-20-21-36,"(-17.0, 3.15)",251,False,251,0,9.06170054171429
suave suave_planta,02-Jul-2025-20-27-00,"(-16.99, 3.18)",251,False,251,0,9.096381823
suave suave_planta,04-Jul-2025-14-59-07,"(-17.0, 3.15)",251,True,102,35.1143455505371,10.3377168353333
suave suave_planta,02-Jul-2025-20-32-23,"(-16.99, 3.31)",251,True,63,40.1134376525879,12.2958913875
suave suave_planta,02-Jul-2025-20-59-10,"(-17.0, 3.28)",254,True,62,52.1120567321777,12.25607258925
suave suave_planta,02-Jul-2025-21-04-43,"(-16.99, 3.3)",251,True,178,15.5,11.0375571684
suave suave_planta,04-Jul-2025-15-37-21,"(-17.0, 3.28)",251,True,65,39.6135902404785,12.17480551925
suave suave_planta,04-Jul-2025-15-42-57,"(-17.0, 3.28)",254,True,61,0,0
suave suave_planta,02-Jul-2025-21-10-18,"(-17.0, 2.55)",252,True,70,30.6139621734619,18.3999697633333
suave suave_planta,02-Jul-2025-21-15-53,"(-16.99, 2.56)",252,True,69,37.1140403747559,17.902075674
suave suave_planta,02-Jul-2025-21-21-25,"(-17.0, 2.55)",251,True,71,47.1125335693359,13.3390976565
suave suave_planta,04-Jul-2025-16-02-55,"(-16.99, 2.57)",251,True,69,41.1134376525879,13.947104532
suave suave_planta,04-Jul-2025-16-08-29,"(-17.0, 2.55)",252,True,69,46.612606048584,18.2128142746667
suave suave_planta,02-Jul-2025-21-58-47,"(-17.0, 3.31)",251,True,152,16.1741542816162,10.74251883
suave suave_planta,02-Jul-2025-22-14-55,"(-16.99, 3.33)",251,True,153,19.6103458404541,9.80285750214286
suave suave_planta,03-Jul-2025-15-18-10,"(-17.0, 3.31)",251,True,154,22.1114597320557,11.0954237346667
suave suave_planta,03-Jul-2025-15-23-43,"(-17.0, 3.31)",251,True,160,22.1117362976074,10.3174518524286
suave suave_planta,04-Jul-2025-17-01-17,"(-16.99, 3.33)",251,True,137,19.6100673675537,10.884187978
suave suave_planta,02-Jul-2025-22-31-06,"(-16.99, 3.19)",251,True,56,44.1128349304199,5.15155955833333
suave suave_planta,02-Jul-2025-22-36-38,"(-17.0, 3.17)",251,True,153,16.6741542816162,11.4396610686667
suave suave_planta,02-Jul-2025-22-42-10,"(-16.99, 3.19)",251,True,56,43.1129837036133,5.13142117033333
suave suave_planta,02-Jul-2025-22-47-43,"(-16.99, 3.18)",251,True,53,43.1129837036133,5.04750920566667
suave suave_planta,03-Jul-2025-15-45-15,"(-17.0, 3.16)",251,True,73,40.1135139465332,4.52058966875
