mission name,datetime,"initial pos (x,y)",mission duration (s),pipeline found,time searching pipeline (s),distance inspected (m),mean reaction time (s)
suave metacontrol,03-Jul-2025-04-25-26,"(-16.99, 2.81)",251,True,47,54.6140022277832,1.28785978333333
suave metacontrol,03-Jul-2025-04-30-54,"(-16.99, 2.84)",251,True,48,56.6148376464844,1.201154464
suave metacontrol,03-Jul-2025-04-36-17,"(-16.99, 2.85)",251,True,50,54.1137237548828,1.62411031866667
suave metacontrol,03-Jul-2025-04-41-46,"(-16.99, 2.84)",251,True,47,39.1135139465332,1.28485485733333
suave metacontrol,03-Jul-2025-04-47-10,"(-17.0, 2.8)",251,True,49,54.6140022277832,1.62892456733333
suave metacontrol,03-Jul-2025-04-52-37,"(-16.99, 3.15)",251,True,125,33.1142692565918,0.892193802166667
suave metacontrol,03-Jul-2025-04-57-59,"(-16.99, 3.19)",251,True,123,32.6143455505371,1.2411039175
suave metacontrol,03-Jul-2025-05-03-23,"(-16.99, 3.15)",251,True,131,30.6147975921631,0.759673488142857
suave metacontrol,03-Jul-2025-05-08-47,"(-17.0, 3.15)",251,True,113,35.1140403747559,0.8065371585
suave metacontrol,03-Jul-2025-05-14-10,"(-16.99, 3.19)",251,True,124,21.6103458404541,0.972556992
suave metacontrol,03-Jul-2025-05-19-34,"(-17.0, 3.28)",251,True,123,36.1137390136719,0.9721230265
suave metacontrol,03-Jul-2025-05-24-58,"(-16.99, 3.32)",251,True,125,35.1138916015625,0.758150784
suave metacontrol,03-Jul-2025-05-30-22,"(-17.0, 3.28)",251,True,124,34.6139678955078,0.965288712333333
suave metacontrol,03-Jul-2025-05-35-50,"(-17.0, 3.28)",251,True,135,28.6142406463623,0.827458060666667
suave metacontrol,03-Jul-2025-05-41-17,"(-16.99, 3.32)",251,True,224,5,0.802431750333333
suave metacontrol,03-Jul-2025-05-46-42,"(-17.0, 2.55)",251,True,114,36.6137390136719,0.66435010475
suave metacontrol,03-Jul-2025-05-52-04,"(-16.99, 2.59)",251,True,136,29.1139621734619,1.02170800166667
suave metacontrol,03-Jul-2025-05-57-29,"(-17.0, 2.55)",251,True,111,38.1134376525879,0.61052347075
suave metacontrol,03-Jul-2025-06-02-52,"(-16.99, 2.56)",251,True,120,34.1141929626465,0.8711261488
suave metacontrol,03-Jul-2025-06-08-17,"(-16.99, 2.59)",251,True,112,35.6138153076172,0.647443935
suave metacontrol,03-Jul-2025-06-13-44,"(-17.0, 3.31)",251,True,116,34.1141929626465,1.17909546516667
suave metacontrol,03-Jul-2025-06-19-09,"(-17.0, 3.31)",251,True,116,30.6147212982178,0.609675837833333
suave metacontrol,03-Jul-2025-06-24-33,"(-16.99, 3.32)",251,True,130,31.6144943237305,0.6773277585
suave metacontrol,03-Jul-2025-06-29-57,"(-16.99, 3.36)",251,True,115,36.1138153076172,0.677077911333333
suave metacontrol,03-Jul-2025-06-35-21,"(-17.0, 3.31)",251,True,116,35.1140403747559,1.34884518214286
suave metacontrol,03-Jul-2025-06-40-45,"(-16.99, 3.17)",251,True,56,55.1140022277832,1.21510655325
suave metacontrol,03-Jul-2025-06-46-08,"(-17.0, 3.16)",251,True,52,57.6153945922852,0.88528464925
suave metacontrol,03-Jul-2025-06-51-32,"(-16.99, 3.17)",251,True,62,53.613166809082,0.7928032096
suave metacontrol,03-Jul-2025-06-56-56,"(-17.0, 3.16)",251,True,52,56.6148376464844,0.87390372525
suave metacontrol,03-Jul-2025-07-02-19,"(-16.99, 3.17)",251,True,54,53.613166809082,1.1827795425
